Price,Adj Close,Close,Close,Close,Close,High,High,High,High,Low,Low,Low,Low,Open,Open,Open,Open,Volume,Volume,Volume,Volume
Ticker, UBS, UBS,AIY.DE,EA,RKT, UBS,AIY.DE,EA,RKT, UBS,AIY.DE,EA,RKT, UBS,AIY.DE,EA,RKT, UBS,AIY.DE,EA,RKT
Date,,,,,,,,,,,,,,,,,,,,,
2010-01-29,,,17.52007293701172,15.881797790527344,,,17.52007293701172,16.671984964111715,,,17.52007293701172,15.862286536686845,,,17.52007293701172,16.496387400938392,,,0.0,7559700.0,
2010-02-01,,,17.52007293701172,16.330543518066406,,,17.52007293701172,16.330543518066406,,,17.52007293701172,15.920816539733758,,,17.52007293701172,16.115925333490395,,,0.0,6576700.0,
2010-02-02,,,17.52007293701172,16.652467727661133,,,17.52007293701172,16.710999607458728,,,17.52007293701172,16.164697721059717,,,17.52007293701172,16.320783974316576,,,0.0,8118000.0,
2010-02-03,,,17.52007293701172,16.847578048706055,,,17.52007293701172,16.896354309645563,,,17.52007293701172,16.379319245184465,,,17.52007293701172,16.506138640044238,,,0.0,6417200.0,
2010-02-04,,,17.52007293701172,16.56467056274414,,,17.52007293701172,16.75977932833326,,,17.52007293701172,16.40858429455088,,,17.52007293701172,16.75977932833326,,,0.0,7194600.0,
2010-02-05,,,17.52007293701172,16.837820053100586,,,17.52007293701172,16.906107553076968,,,17.52007293701172,16.41833756959443,,,17.52007293701172,16.43784881550049,,,0.0,10278500.0,
2010-02-08,,,17.52007293701172,17.062198638916016,,,17.52007293701172,17.423149347788566,,,17.52007293701172,16.593939768510015,,,17.52007293701172,16.954888616687217,,,0.0,16170700.0,
2010-02-09,,,17.52007293701172,15.569620132446289,,,17.52007293701172,15.88179359907224,,,17.52007293701172,15.31597948154631,,,17.52007293701172,15.647664196863435,,,0.0,47398100.0,
2010-02-10,,,17.52007293701172,15.550110816955566,,,17.52007293701172,15.725709285964008,,,17.52007293701172,15.364758583084031,,,17.52007293701172,15.64766614219203,,,0.0,13675500.0,
2010-02-11,,,17.52007293701172,15.725708961486816,,,17.52007293701172,15.803752103648488,,,17.52007293701172,15.462312658930443,,,17.52007293701172,15.481822979297041,,,0.0,8684100.0,
2010-02-12,,,17.52007293701172,15.667173385620117,,,17.52007293701172,15.872037772881992,,,17.52007293701172,15.53059836790891,,,17.52007293701172,15.608641500986037,,,0.0,8433000.0,
2010-02-15,,,17.52007293701172,,,,17.52007293701172,,,,17.52007293701172,,,,17.52007293701172,,,,0.0,,
2010-02-16,,,17.52007293701172,15.911062240600586,,,17.52007293701172,16.096415424054136,,,17.52007293701172,15.637912139401159,,,17.52007293701172,15.745220310288571,,,0.0,7442600.0,
2010-02-17,,,17.52007293701172,16.223230361938477,,,17.52007293701172,16.25249723355773,,,17.52007293701172,15.97934534719638,,,17.52007293701172,16.047634714307964,,,0.0,9097200.0,
2010-02-18,,,17.52007293701172,16.1842098236084,,,17.52007293701172,16.398827968010494,,,17.52007293701172,16.09641106892231,,,17.52007293701172,16.106166692853545,,,0.0,5232700.0,
2010-02-19,,,17.52007293701172,16.340295791625977,,,17.52007293701172,16.457361416003117,,,17.52007293701172,16.086655156054654,,,17.52007293701172,16.1354332748347,,,0.0,8940100.0,
2010-02-22,,,17.52007293701172,16.1842098236084,,,17.52007293701172,16.535404842352744,,,17.52007293701172,15.930569183481373,,,17.52007293701172,16.379318580843037,,,0.0,7470800.0,
2010-02-23,,,17.52007293701172,15.911062240600586,,,17.52007293701172,16.272012980936918,,,17.52007293701172,15.823263462159195,,,17.52007293701172,16.184214202495525,,,0.0,5673100.0,
2010-02-24,,,17.52007293701172,16.115924835205078,,,17.52007293701172,16.17445672724419,,,17.52007293701172,15.930571672936711,,,17.52007293701172,16.00861481588729,,,0.0,3758900.0,
2010-02-25,,,17.52007293701172,16.154945373535156,,,17.52007293701172,16.17445662432247,,,17.52007293701172,15.823261552931939,,,17.52007293701172,15.86228405450657,,,0.0,6468700.0,
2010-02-26,,,17.52007293701172,16.17445182800293,,,17.52007293701172,16.281761814816523,,,17.52007293701172,15.979343099377258,,,17.52007293701172,16.00860996687953,,,0.0,5745500.0,
2010-03-01,,,17.52007293701172,16.45736312866211,,,17.52007293701172,16.49638376705191,,,17.52007293701172,16.223231855542625,,,17.52007293701172,16.32078624255988,,,0.0,5876000.0,
2010-03-02,,,17.52007293701172,16.330543518066406,,,17.52007293701172,16.632960473763372,,,17.52007293701172,16.281767249974926,,,17.52007293701172,16.515896686065677,,,0.0,5983900.0,
2010-03-03,,,17.52007293701172,16.398828506469727,,,17.52007293701172,16.53540538529651,,,17.52007293701172,16.350052245906994,,,17.52007293701172,16.408584130721287,,,0.0,3319500.0,
2010-03-04,,,17.52007293701172,16.408586502075195,,,17.52007293701172,16.4378533790595,,,17.52007293701172,16.24274458722148,,,17.52007293701172,16.379321485786228,,,0.0,4501100.0,
2010-03-05,,,17.52007293701172,16.701251983642578,,,17.52007293701172,16.779295138957448,,,17.52007293701172,16.437855636694042,,,17.52007293701172,16.486631911004988,,,0.0,5398600.0,
2010-03-08,,,17.52007293701172,16.857328414916992,,,17.52007293701172,17.12072274680584,,,17.52007293701172,16.691486574478716,,,17.52007293701172,16.71099595635213,,,0.0,6267100.0,
2010-03-09,,,17.52007293701172,17.149993896484375,,,17.52007293701172,17.374367660003465,,,17.52007293701172,16.8085545089973,,,17.52007293701172,16.84757700388495,,,0.0,13646200.0,
2010-03-10,,,17.52007293701172,17.452415466308594,,,17.52007293701172,17.510949224327042,,,17.52007293701172,17.110977848011647,,,17.52007293701172,17.110977848011647,,,0.0,7334200.0,
2010-03-11,,,17.52007293701172,17.462167739868164,,,17.52007293701172,17.49143461325808,,,17.52007293701172,17.27681459645558,,,17.52007293701172,17.393880229320136,,,0.0,6244000.0,
2010-03-12,,,17.52007293701172,17.335351943969727,,,17.52007293701172,17.481682619923504,,,17.52007293701172,17.198775033810104,,,17.52007293701172,17.481682619923504,,,0.0,4571800.0,
2010-03-15,,,17.52007293701172,17.432907104492188,,,17.52007293701172,17.48168337836109,,,17.52007293701172,17.149999506104926,,,17.52007293701172,17.325597069145907,,,0.0,3721700.0,
2010-03-16,,,17.52007293701172,17.48168182373047,,,17.52007293701172,17.491437449775805,,,17.52007293701172,17.218285502592604,,,17.52007293701172,17.48168182373047,,,0.0,6721000.0,
2010-03-17,,,17.52007293701172,17.696300506591797,,,17.52007293701172,17.84263304064443,,,17.52007293701172,17.44265980444816,,,17.52007293701172,17.501193562347396,,,0.0,5719000.0,
2010-03-18,,,17.52007293701172,18.076757431030273,,,17.52007293701172,18.28161994425654,,,17.52007293701172,17.72556242470531,,,17.52007293701172,17.72556242470531,,,0.0,10611700.0,
2010-03-19,,,17.52007293701172,17.969446182250977,,,17.52007293701172,18.262107426699814,,,17.52007293701172,17.803604314211352,,,17.52007293701172,18.24259804157942,,,0.0,7823100.0,
2010-03-22,,,17.52007293701172,18.10602569580078,,,17.52007293701172,18.17431321248478,,,17.52007293701172,17.832875629064795,,,17.52007293701172,17.930428161073202,,,0.0,4891200.0,
2010-03-23,,,17.52007293701172,18.06700325012207,,,17.52007293701172,18.242600767306282,,,17.52007293701172,17.988960115895207,,,17.52007293701172,18.08651449885256,,,0.0,4378000.0,
2010-03-24,,,17.52007293701172,18.076757431030273,,,17.52007293701172,18.115778064680303,,,17.52007293701172,17.89140430428155,,,17.52007293701172,17.97920305586279,,,0.0,4998600.0,
2010-03-25,,,17.52007293701172,18.10602569580078,,,17.52007293701172,18.515752656600043,,,17.52007293701172,18.096270070460886,,,17.52007293701172,18.22309133918426,,,0.0,4655500.0,
2010-03-26,,,17.52007293701172,18.388933181762695,,,17.52007293701172,18.418198196980782,,,17.52007293701172,18.047493738887923,,,17.52007293701172,18.145048131237182,,,0.0,5822200.0,
2010-03-29,,,17.52007293701172,18.22308921813965,,,17.52007293701172,18.525506125696037,,,17.52007293701172,18.154801709403856,,,17.52007293701172,18.437707368551433,,,0.0,3019500.0,
2010-03-30,,,17.52007293701172,18.330400466918945,,,17.52007293701172,18.457219868787416,,,17.52007293701172,18.008470428424364,,,17.52007293701172,18.18406795462316,,,0.0,4569600.0,
2010-03-31,,,17.52007293701172,18.20357894897461,,,17.52007293701172,18.271866461383862,,,17.52007293701172,18.10602456237775,,,17.52007293701172,18.20357894897461,,,0.0,4220500.0,
2010-04-01,,,17.52007293701172,18.379173278808594,,,17.52007293701172,18.486483271486506,,,17.52007293701172,18.13528828504595,,,17.52007293701172,18.18406453952054,,,0.0,3481400.0,
2010-04-05,,,,18.632814407348633,,,,18.691346286464672,,,,18.41819441609835,,,,18.486483779211095,,,,2815500.0,
2010-04-06,,,17.52007293701172,18.642576217651367,,,17.52007293701172,18.749884388194495,,,17.52007293701172,18.388935509711732,,,17.52007293701172,18.632820591111898,,,0.0,4045000.0,
2010-04-07,,,17.52007293701172,18.710861206054688,,,17.52007293701172,18.769393096660675,,,17.52007293701172,18.457220532501744,,,17.52007293701172,18.740126221010055,,,0.0,3707600.0,
2010-04-08,,,17.52007293701172,18.72061538696289,,,17.52007293701172,18.79865852198154,,,17.52007293701172,18.42795223512162,,,17.52007293701172,18.64257225194424,,,0.0,3209600.0,
2010-04-09,,,17.52007293701172,18.886463165283203,,,17.52007293701172,19.0132826014367,,,17.52007293701172,18.691354336605542,,,17.52007293701172,18.691354336605542,,,0.0,5426800.0,
2010-04-12,,,17.52007293701172,18.92548179626465,,,17.52007293701172,19.16936687575439,,,17.52007293701172,18.788906747172952,,,17.52007293701172,18.788906747172952,,,0.0,5170600.0,
2010-04-13,,,17.52007293701172,18.84743309020996,,,17.52007293701172,18.97425433615512,,,17.52007293701172,18.671835587021246,,,17.52007293701172,18.94498746539202,,,0.0,3536200.0,
2010-04-14,,,17.52007293701172,19.257160186767578,,,17.52007293701172,19.305938305236356,,,17.52007293701172,18.84743329510465,,,17.52007293701172,18.866944542492163,,,0.0,6958600.0,
2010-04-15,,,17.52007293701172,18.974254608154297,,,17.52007293701172,19.520556512032236,,,17.52007293701172,18.954743360699197,,,17.52007293701172,19.510800888304686,,,0.0,7064200.0,
2010-04-16,,,17.52007293701172,19.09132194519043,,,17.52007293701172,19.344962627500667,,,17.52007293701172,18.90596878106077,,,17.52007293701172,19.10107757074413,,,0.0,6340200.0,
2010-04-19,,,17.52007293701172,19.227895736694336,,,17.52007293701172,19.305940736071125,,,17.52007293701172,18.984010695727466,,,17.52007293701172,19.003521945571663,,,0.0,4242800.0,
2010-04-20,,,17.52007293701172,19.48153305053711,,,17.52007293701172,19.549822413241746,,,17.52007293701172,19.198627419254564,,,17.52007293701172,19.257159298020802,,,0.0,3951600.0,
2010-04-21,,,17.52007293701172,19.266918182373047,,,17.52007293701172,19.462026958877686,,,17.52007293701172,19.071809405868407,,,17.52007293701172,19.42300445929868,,,0.0,3946500.0,
2010-04-22,,,17.52007293701172,19.354717254638672,,,17.52007293701172,19.403493519195724,,,17.52007293701172,18.915723430844334,,,17.52007293701172,19.120587835513433,,,0.0,3157100.0,
2010-04-23,,,17.52007293701172,19.48153305053711,,,17.52007293701172,19.569331799033904,,,17.52007293701172,19.09131742427073,,,17.52007293701172,19.413245548527353,,,0.0,4102400.0,
2010-04-26,,,17.52007293701172,19.413249969482422,,,17.52007293701172,19.569336255534306,,,17.52007293701172,19.29618618529116,,,17.52007293701172,19.4620280968082,,,0.0,3012700.0,
2010-04-27,,,17.52007293701172,19.286428451538086,,,17.52007293701172,19.744931634107502,,,17.52007293701172,19.23765032954447,,,17.52007293701172,19.42300347173002,,,0.0,6267300.0,
2010-04-28,,,17.52007293701172,19.14984703063965,,,17.52007293701172,19.432754489046143,,,17.52007293701172,19.07180391464728,,,17.52007293701172,19.354711373053775,,,0.0,4515100.0,
2010-04-29,,,17.52007293701172,19.315689086914062,,,17.52007293701172,19.383978442230088,,,17.52007293701172,19.140093469614026,,,17.52007293701172,19.26691283666872,,,0.0,2975100.0,
2010-04-30,,,17.52007293701172,18.896207809448242,,,17.52007293701172,19.325444005934326,,,17.52007293701172,18.896207809448242,,,17.52007293701172,19.325444005934326,,,0.0,3977300.0,
2010-05-03,,,17.52007293701172,19.237648010253906,,,17.52007293701172,19.257159256699076,,,17.52007293701172,18.896210500937777,,,17.52007293701172,18.954742379578416,,,0.0,3496200.0,
2010-05-04,,,17.52007293701172,18.60354995727539,,,17.52007293701172,19.062055008625975,,,17.52007293701172,18.447463685533315,,,17.52007293701172,19.032788134913663,,,0.0,6700800.0,
2010-05-05,,,17.52007293701172,18.827924728393555,,,17.52007293701172,19.13034352387278,,,17.52007293701172,18.5937953084935,,,17.52007293701172,18.91572349344298,,,0.0,10251500.0,
2010-05-06,,,17.52007293701172,17.735319137573242,,,17.52007293701172,18.81816923311925,,,17.52007293701172,16.63295779365639,,,17.52007293701172,18.798657984748406,,,0.0,19743400.0,
2010-05-07,,,17.52007293701172,17.198768615722656,,,17.52007293701172,18.330396677189608,,,17.52007293701172,17.07194924007354,,,17.52007293701172,17.637762340459613,,,0.0,20256900.0,
2010-05-10,,,17.52007293701172,17.79384994506836,,,17.52007293701172,18.262108713458197,,,17.52007293701172,17.510944303593437,,,17.52007293701172,18.06700182364324,,,0.0,11774700.0,
2010-05-11,,,17.52007293701172,18.340152740478516,,,17.52007293701172,18.66208089211293,,,17.52007293701172,17.91091644542932,,,17.52007293701172,17.988959577319633,,,0.0,16953600.0,
2010-05-12,,,17.52007293701172,17.276813507080078,,,17.52007293701172,17.76458353531875,,,17.52007293701172,17.120727246899303,,,17.52007293701172,17.4133903802595,,,0.0,21366400.0,
2010-05-13,,,17.52007293701172,17.647520065307617,,,17.52007293701172,17.891405083500707,,,17.52007293701172,17.159750028921437,,,17.52007293701172,17.208526288282044,,,0.0,10053500.0,
2010-05-14,,,17.52007293701172,16.99390983581543,,,17.52007293701172,17.45241304586482,,,17.52007293701172,16.808556682520905,,,17.52007293701172,17.325593642470803,,,0.0,12073400.0,
2010-05-17,,,17.52007293701172,17.325592041015625,,,17.52007293701172,17.393879548892325,,,17.52007293701172,16.789043880693608,,,17.52007293701172,16.906109508978695,,,0.0,7510800.0,
2010-05-18,,,17.52007293701172,17.110979080200195,,,17.52007293701172,17.647525542471925,,,17.52007293701172,16.984157789389755,,,17.52007293701172,17.452416723084603,,,0.0,7304000.0,
2010-05-19,,,17.52007293701172,16.701251983642578,,,17.52007293701172,17.12073278052526,,,17.52007293701172,16.64271822163473,,,17.52007293701172,17.12073278052526,,,0.0,6915400.0,
2010-05-20,,,17.52007293701172,15.969593048095703,,,17.52007293701172,16.525650634975324,,,17.52007293701172,15.930570549025822,,,17.52007293701172,16.39882937369338,,,0.0,8753800.0,
2010-05-21,,,17.52007293701172,16.29151725769043,,,17.52007293701172,16.42809224980571,,,17.52007293701172,15.676926071782233,,,17.52007293701172,15.725704183748201,,,0.0,10463100.0,
2010-05-24,,,17.52007293701172,15.881797790527344,,,17.52007293701172,16.301278583924574,,,17.52007293701172,15.862286536686845,,,17.52007293701172,16.193970409192993,,,0.0,6894700.0,
2010-05-25,,,17.52007293701172,15.842772483825684,,,17.52007293701172,15.881794984612382,,,17.52007293701172,15.442801154238278,,,17.52007293701172,15.550110240358823,,,0.0,9440600.0,
2010-05-26,,,17.52007293701172,15.862284660339355,,,17.52007293701172,16.40858667838225,,,17.52007293701172,15.813506531508068,,,17.52007293701172,15.940327805774054,,,0.0,6246800.0,
2010-05-27,,,17.52007293701172,16.311031341552734,,,17.52007293701172,16.330542591960985,,,17.52007293701172,16.115924419555974,,,17.52007293701172,16.1451894344731,,,0.0,3832600.0,
2010-05-28,,,17.52007293701172,16.106168746948242,,,17.52007293701172,16.262255028364358,,,17.52007293701172,15.920815590005887,,,17.52007293701172,16.223232527662706,,,0.0,3976800.0,
2010-05-31,,,17.52007293701172,,,,17.52007293701172,,,,17.52007293701172,,,,17.52007293701172,,,,0.0,,
2010-06-01,,,17.52007293701172,15.696438789367676,,,17.52007293701172,16.213475660552294,,,17.52007293701172,15.66717191944198,,,17.52007293701172,15.833013794297809,,,0.0,4917700.0,
2010-06-02,,,17.52007293701172,15.969593048095703,,,17.52007293701172,16.047636185540295,,,17.52007293701172,15.667174262389631,,,17.52007293701172,15.803751148439046,,,0.0,5212000.0,
2010-06-03,,,17.52007293701172,16.320789337158203,,,17.52007293701172,16.379323096884292,,,17.52007293701172,15.959840455658256,,,17.52007293701172,16.135438013445484,,,0.0,4381700.0,
2010-06-04,,,17.52007293701172,15.423290252685547,,,17.52007293701172,16.14518881341672,,,17.52007293701172,15.384268683717712,,,17.52007293701172,15.930570649267416,,,0.0,8270900.0,
2010-06-07,,,17.52007293701172,14.984295845031738,,,17.52007293701172,15.637908727448442,,,17.52007293701172,14.964785526494813,,,17.52007293701172,15.423289641456954,,,0.0,8390300.0,
2010-06-08,,,17.52007293701172,15.111116409301758,,,17.52007293701172,15.16964922652784,,,17.52007293701172,14.837965433057706,,,17.52007293701172,15.140383283088582,,,0.0,9869700.0,
2010-06-09,,,17.52007293701172,14.837965965270996,,,17.52007293701172,15.296470103887117,,,17.52007293701172,14.798944395836491,,,17.52007293701172,15.208671340072582,,,0.0,5147500.0,
2010-06-10,,,17.52007293701172,15.530599594116211,,,17.52007293701172,15.559865538743923,,,17.52007293701172,14.994052314087606,,,17.52007293701172,15.12087264793783,,,0.0,5223900.0,
2010-06-11,,,17.52007293701172,15.920818328857422,,,17.52007293701172,15.96959646312577,,,17.52007293701172,15.306227792292999,,,17.52007293701172,15.325739046000338,,,0.0,7047800.0,
2010-06-14,,,17.52007293701172,15.95983600616455,,,17.52007293701172,16.164698526005022,,,17.52007293701172,15.706195366818012,,,17.52007293701172,16.06714414768789,,,0.0,6737800.0,
2010-06-15,,,17.52007293701172,15.911062240600586,,,17.52007293701172,16.22323484808308,,,17.52007293701172,15.686688411559482,,,17.52007293701172,16.135437930337204,,,0.0,6392600.0,
2010-06-16,,,17.52007293701172,15.61839771270752,,,17.52007293701172,15.901303382993206,,,17.52007293701172,15.37451268008066,,,17.52007293701172,15.852527120745888,,,0.0,8181300.0,
2010-06-17,,,17.52007293701172,15.774484634399414,,,17.52007293701172,15.891550273587471,,,17.52007293701172,15.608642730955207,,,17.52007293701172,15.66717462020163,,,0.0,5267200.0,
2010-06-18,,,17.52007293701172,15.637908935546875,,,17.52007293701172,15.784239582737511,,,17.52007293701172,15.540354550521407,,,17.52007293701172,15.764728333593391,,,0.0,4864200.0,
2010-06-21,,,17.52007293701172,15.394023895263672,,,17.52007293701172,15.911059934040946,,,17.52007293701172,15.335492005019704,,,17.52007293701172,15.72570863815251,,,0.0,4565600.0,
2010-06-22,,,17.52007293701172,14.945274353027344,,,17.52007293701172,15.452555662412975,,,17.52007293701172,14.916008409900499,,,17.52007293701172,15.36475690268488,,,0.0,5334400.0,
2010-06-23,,,17.52007293701172,14.916007041931152,,,17.52007293701172,15.101359238532323,,,17.52007293701172,14.79894234981239,,,17.52007293701172,14.95502860597074,,,0.0,5233500.0,
2010-06-24,,,17.52007293701172,14.672123908996582,,,17.52007293701172,14.964786141865511,,,17.52007293701172,14.652613589657369,,,17.52007293701172,14.876987378970073,,,0.0,5411100.0,
2010-06-25,,,17.52007293701172,14.76967716217041,,,17.52007293701172,14.837964670133388,,,17.52007293701172,14.477014951782968,,,17.52007293701172,14.691634030113427,,,0.0,7173700.0,
2010-06-28,,,17.52007293701172,14.72089958190918,,,17.52007293701172,14.857474594215576,,,17.52007293701172,14.555057698096416,,,17.52007293701172,14.847719900727617,,,0.0,5391100.0,
2010-06-29,,,17.52007293701172,14.29166316986084,,,17.52007293701172,14.642858227748835,,,17.52007293701172,14.14533251597258,,,17.52007293701172,14.496526643512968,,,0.0,12869800.0,
2010-06-30,,,17.52007293701172,14.047778129577637,,,17.52007293701172,14.43799475727833,,,17.52007293701172,14.018512184863058,,,17.52007293701172,14.262397228295638,,,0.0,9358500.0,
2010-07-01,,,17.52007293701172,13.979491233825684,,,17.52007293701172,14.145333145127402,,,17.52007293701172,13.716095859042019,,,17.52007293701172,13.989246859278172,,,0.0,8927600.0,
2010-07-02,,,17.52007293701172,14.242886543273926,,,17.52007293701172,14.369705943900074,,,17.52007293701172,13.950224312592049,,,17.52007293701172,14.057533394024784,,,0.0,5770700.0,
2010-07-05,,,17.52007293701172,,,,17.52007293701172,,,,17.52007293701172,,,,17.52007293701172,,,,0.0,,
2010-07-06,,,17.52007293701172,14.077047348022461,,,17.52007293701172,14.428241534102952,,,17.52007293701172,13.969737315625935,,,17.52007293701172,14.398975584516517,,,0.0,5367300.0,
2010-07-07,,,17.52007293701172,14.584325790405273,,,17.52007293701172,14.584325790405273,,,17.52007293701172,13.99900222915667,,,17.52007293701172,14.067289745382098,,,0.0,3845900.0,
2010-07-08,,,17.52007293701172,14.398974418640137,,,17.52007293701172,14.69163668185107,,,17.52007293701172,14.194110927427252,,,17.52007293701172,14.603837909853022,,,0.0,4982700.0,
2010-07-09,,,17.52007293701172,14.477014541625977,,,17.52007293701172,14.574567988759599,,,17.52007293701172,14.37946016414486,,,17.52007293701172,14.457503293990756,,,0.0,3065400.0,
2010-07-12,,,17.52007293701172,14.447748184204102,,,17.52007293701172,14.603834439398216,,,17.52007293701172,14.340438185997547,,,17.52007293701172,14.418481313594604,,,0.0,2911100.0,
2010-07-13,,,17.52007293701172,14.76967716217041,,,17.52007293701172,14.837964670133388,,,17.52007293701172,14.545302459745946,,,17.52007293701172,14.564813707933952,,,0.0,3951300.0,
2010-07-14,,,17.52007293701172,15.003808975219727,,,17.52007293701172,15.072096494182754,,,17.52007293701172,14.77943423665201,,,17.52007293701172,14.828211434631745,,,0.0,4127600.0,
2010-07-15,,,17.52007293701172,15.111116409301758,,,17.52007293701172,15.150137977336623,,,17.52007293701172,14.74041104779676,,,17.52007293701172,14.994051705197164,,,0.0,4981300.0,
2010-07-16,,,17.52007293701172,14.428236961364746,,,17.52007293701172,15.120870417712576,,,17.52007293701172,14.418481337811862,,,17.52007293701172,15.111114794159691,,,0.0,5501300.0,
2010-07-19,,,17.52007293701172,14.72089958190918,,,17.52007293701172,14.740409899232596,,,17.52007293701172,14.2428851781418,,,17.52007293701172,14.2428851781418,,,0.0,3883200.0,
2010-07-20,,,17.52007293701172,14.984295845031738,,,17.52007293701172,14.994051469473977,,,17.52007293701172,14.359950766289304,,,17.52007293701172,14.447749525574347,,,0.0,4980400.0,
2010-07-21,,,17.52007293701172,14.506281852722168,,,17.52007293701172,15.023317869367606,,,17.52007293701172,14.437994340244726,,,17.52007293701172,15.023317869367606,,,0.0,3924900.0,
2010-07-22,,,17.52007293701172,15.208671569824219,,,17.52007293701172,15.325736279896184,,,17.52007293701172,14.564815199254612,,,17.52007293701172,14.623347089116786,,,0.0,4735300.0,
2010-07-23,,,17.52007293701172,15.491576194763184,,,17.52007293701172,15.501331818602704,,,17.52007293701172,15.042827731967678,,,17.52007293701172,15.101359614309812,,,0.0,4524100.0,
2010-07-26,,,17.52007293701172,15.98910140991211,,,17.52007293701172,15.998857034052948,,,17.52007293701172,15.442799482890411,,,17.52007293701172,15.472065424965407,,,0.0,4327100.0,
2010-07-27,,,17.52007293701172,16.115924835205078,,,17.52007293701172,16.184212352699927,,,17.52007293701172,15.930571672936711,,,17.52007293701172,16.018370441343027,,,0.0,3739300.0,
2010-07-28,,,17.52007293701172,15.764729499816895,,,17.52007293701172,16.106168942317048,,,17.52007293701172,15.64766571768244,,,17.52007293701172,15.911060157832598,,,0.0,2763900.0,
2010-07-29,,,17.52007293701172,15.61839771270752,,,17.52007293701172,15.979346519005997,,,17.52007293701172,15.29646954406787,,,17.52007293701172,15.813504622391926,,,0.0,4110500.0,
2010-07-30,,,17.52007293701172,15.54035472869873,,,17.52007293701172,15.676929752883204,,,17.52007293701172,15.22818125124656,,,17.52007293701172,15.491577535626744,,,0.0,3533400.0,
