Price,Adj Close,Adj Close,Close,Close,Close,Close,High,High,High,High,Low,Low,Low,Low,Open,Open,Open,Open,Volume,Volume,Volume,Volume
Ticker, UBI,ATVI, UBI,ATVI,EA,RKT, UBI,ATVI,EA,RKT, UBI,ATVI,EA,RKT, UBI,ATVI,EA,RKT, UBI,ATVI,EA,RKT
Date,,,,,,,,,,,,,,,,,,,,,,
2010-01-28,,,,,16.359806060791016,,,,16.876841064075037,,,,16.018366692529295,,,,16.69148980588013,,,,12769100,
2010-01-29,,,,,15.881797790527344,,,,16.671984964111715,,,,15.862286536686845,,,,16.496387400938392,,,,7559700,
2010-02-01,,,,,16.330543518066406,,,,16.330543518066406,,,,15.920816539733758,,,,16.115925333490395,,,,6576700,
2010-02-02,,,,,16.652467727661133,,,,16.710999607458728,,,,16.164697721059717,,,,16.320783974316576,,,,8118000,
2010-02-03,,,,,16.847578048706055,,,,16.896354309645563,,,,16.379319245184465,,,,16.506138640044238,,,,6417200,
2010-02-04,,,,,16.56467056274414,,,,16.75977932833326,,,,16.40858429455088,,,,16.75977932833326,,,,7194600,
2010-02-05,,,,,16.837820053100586,,,,16.906107553076968,,,,16.41833756959443,,,,16.43784881550049,,,,10278500,
2010-02-08,,,,,17.062198638916016,,,,17.423149347788566,,,,16.593939768510015,,,,16.954888616687217,,,,16170700,
2010-02-09,,,,,15.569620132446289,,,,15.88179359907224,,,,15.31597948154631,,,,15.647664196863435,,,,47398100,
2010-02-10,,,,,15.550110816955566,,,,15.725709285964008,,,,15.364758583084031,,,,15.64766614219203,,,,13675500,
2010-02-11,,,,,15.725708961486816,,,,15.803752103648488,,,,15.462312658930443,,,,15.481822979297041,,,,8684100,
2010-02-12,,,,,15.667173385620117,,,,15.872037772881992,,,,15.53059836790891,,,,15.608641500986037,,,,8433000,
2010-02-16,,,,,15.911062240600586,,,,16.096415424054136,,,,15.637912139401159,,,,15.745220310288571,,,,7442600,
2010-02-17,,,,,16.223230361938477,,,,16.25249723355773,,,,15.97934534719638,,,,16.047634714307964,,,,9097200,
2010-02-18,,,,,16.1842098236084,,,,16.398827968010494,,,,16.09641106892231,,,,16.106166692853545,,,,5232700,
2010-02-19,,,,,16.340295791625977,,,,16.457361416003117,,,,16.086655156054654,,,,16.1354332748347,,,,8940100,
2010-02-22,,,,,16.1842098236084,,,,16.535404842352744,,,,15.930569183481373,,,,16.379318580843037,,,,7470800,
2010-02-23,,,,,15.911062240600586,,,,16.272012980936918,,,,15.823263462159195,,,,16.184214202495525,,,,5673100,
2010-02-24,,,,,16.115924835205078,,,,16.17445672724419,,,,15.930571672936711,,,,16.00861481588729,,,,3758900,
2010-02-25,,,,,16.154945373535156,,,,16.17445662432247,,,,15.823261552931939,,,,15.86228405450657,,,,6468700,
2010-02-26,,,,,16.17445182800293,,,,16.281761814816523,,,,15.979343099377258,,,,16.00860996687953,,,,5745500,
2010-03-01,,,,,16.45736312866211,,,,16.49638376705191,,,,16.223231855542625,,,,16.32078624255988,,,,5876000,
2010-03-02,,,,,16.330543518066406,,,,16.632960473763372,,,,16.281767249974926,,,,16.515896686065677,,,,5983900,
2010-03-03,,,,,16.398828506469727,,,,16.53540538529651,,,,16.350052245906994,,,,16.408584130721287,,,,3319500,
2010-03-04,,,,,16.408586502075195,,,,16.4378533790595,,,,16.24274458722148,,,,16.379321485786228,,,,4501100,
2010-03-05,,,,,16.701251983642578,,,,16.779295138957448,,,,16.437855636694042,,,,16.486631911004988,,,,5398600,
2010-03-08,,,,,16.857328414916992,,,,17.12072274680584,,,,16.691486574478716,,,,16.71099595635213,,,,6267100,
2010-03-09,,,,,17.149993896484375,,,,17.374367660003465,,,,16.8085545089973,,,,16.84757700388495,,,,13646200,
2010-03-10,,,,,17.452415466308594,,,,17.510949224327042,,,,17.110977848011647,,,,17.110977848011647,,,,7334200,
2010-03-11,,,,,17.462167739868164,,,,17.49143461325808,,,,17.27681459645558,,,,17.393880229320136,,,,6244000,
2010-03-12,,,,,17.335351943969727,,,,17.481682619923504,,,,17.198775033810104,,,,17.481682619923504,,,,4571800,
2010-03-15,,,,,17.432907104492188,,,,17.48168337836109,,,,17.149999506104926,,,,17.325597069145907,,,,3721700,
2010-03-16,,,,,17.48168182373047,,,,17.491437449775805,,,,17.218285502592604,,,,17.48168182373047,,,,6721000,
2010-03-17,,,,,17.696300506591797,,,,17.84263304064443,,,,17.44265980444816,,,,17.501193562347396,,,,5719000,
2010-03-18,,,,,18.076757431030273,,,,18.28161994425654,,,,17.72556242470531,,,,17.72556242470531,,,,10611700,
2010-03-19,,,,,17.969446182250977,,,,18.262107426699814,,,,17.803604314211352,,,,18.24259804157942,,,,7823100,
2010-03-22,,,,,18.10602569580078,,,,18.17431321248478,,,,17.832875629064795,,,,17.930428161073202,,,,4891200,
2010-03-23,,,,,18.06700325012207,,,,18.242600767306282,,,,17.988960115895207,,,,18.08651449885256,,,,4378000,
2010-03-24,,,,,18.076757431030273,,,,18.115778064680303,,,,17.89140430428155,,,,17.97920305586279,,,,4998600,
2010-03-25,,,,,18.10602569580078,,,,18.515752656600043,,,,18.096270070460886,,,,18.22309133918426,,,,4655500,
2010-03-26,,,,,18.388933181762695,,,,18.418198196980782,,,,18.047493738887923,,,,18.145048131237182,,,,5822200,
2010-03-29,,,,,18.22308921813965,,,,18.525506125696037,,,,18.154801709403856,,,,18.437707368551433,,,,3019500,
2010-03-30,,,,,18.330400466918945,,,,18.457219868787416,,,,18.008470428424364,,,,18.18406795462316,,,,4569600,
2010-03-31,,,,,18.20357894897461,,,,18.271866461383862,,,,18.10602456237775,,,,18.20357894897461,,,,4220500,
2010-04-01,,,,,18.379173278808594,,,,18.486483271486506,,,,18.13528828504595,,,,18.18406453952054,,,,3481400,
2010-04-05,,,,,18.632814407348633,,,,18.691346286464672,,,,18.41819441609835,,,,18.486483779211095,,,,2815500,
2010-04-06,,,,,18.642576217651367,,,,18.749884388194495,,,,18.388935509711732,,,,18.632820591111898,,,,4045000,
2010-04-07,,,,,18.710861206054688,,,,18.769393096660675,,,,18.457220532501744,,,,18.740126221010055,,,,3707600,
2010-04-08,,,,,18.72061538696289,,,,18.79865852198154,,,,18.42795223512162,,,,18.64257225194424,,,,3209600,
2010-04-09,,,,,18.886463165283203,,,,19.0132826014367,,,,18.691354336605542,,,,18.691354336605542,,,,5426800,
2010-04-12,,,,,18.92548179626465,,,,19.16936687575439,,,,18.788906747172952,,,,18.788906747172952,,,,5170600,
2010-04-13,,,,,18.84743309020996,,,,18.97425433615512,,,,18.671835587021246,,,,18.94498746539202,,,,3536200,
2010-04-14,,,,,19.257160186767578,,,,19.305938305236356,,,,18.84743329510465,,,,18.866944542492163,,,,6958600,
2010-04-15,,,,,18.974254608154297,,,,19.520556512032236,,,,18.954743360699197,,,,19.510800888304686,,,,7064200,
2010-04-16,,,,,19.09132194519043,,,,19.344962627500667,,,,18.90596878106077,,,,19.10107757074413,,,,6340200,
2010-04-19,,,,,19.227895736694336,,,,19.305940736071125,,,,18.984010695727466,,,,19.003521945571663,,,,4242800,
2010-04-20,,,,,19.48153305053711,,,,19.549822413241746,,,,19.198627419254564,,,,19.257159298020802,,,,3951600,
2010-04-21,,,,,19.266918182373047,,,,19.462026958877686,,,,19.071809405868407,,,,19.42300445929868,,,,3946500,
2010-04-22,,,,,19.354717254638672,,,,19.403493519195724,,,,18.915723430844334,,,,19.120587835513433,,,,3157100,
2010-04-23,,,,,19.48153305053711,,,,19.569331799033904,,,,19.09131742427073,,,,19.413245548527353,,,,4102400,
2010-04-26,,,,,19.413249969482422,,,,19.569336255534306,,,,19.29618618529116,,,,19.4620280968082,,,,3012700,
2010-04-27,,,,,19.286428451538086,,,,19.744931634107502,,,,19.23765032954447,,,,19.42300347173002,,,,6267300,
2010-04-28,,,,,19.14984703063965,,,,19.432754489046143,,,,19.07180391464728,,,,19.354711373053775,,,,4515100,
2010-04-29,,,,,19.315689086914062,,,,19.383978442230088,,,,19.140093469614026,,,,19.26691283666872,,,,2975100,
2010-04-30,,,,,18.896207809448242,,,,19.325444005934326,,,,18.896207809448242,,,,19.325444005934326,,,,3977300,
2010-05-03,,,,,19.237648010253906,,,,19.257159256699076,,,,18.896210500937777,,,,18.954742379578416,,,,3496200,
2010-05-04,,,,,18.60354995727539,,,,19.062055008625975,,,,18.447463685533315,,,,19.032788134913663,,,,6700800,
2010-05-05,,,,,18.827924728393555,,,,19.13034352387278,,,,18.5937953084935,,,,18.91572349344298,,,,10251500,
2010-05-06,,,,,17.735319137573242,,,,18.81816923311925,,,,16.63295779365639,,,,18.798657984748406,,,,19743400,
2010-05-07,,,,,17.198768615722656,,,,18.330396677189608,,,,17.07194924007354,,,,17.637762340459613,,,,20256900,
2010-05-10,,,,,17.79384994506836,,,,18.262108713458197,,,,17.510944303593437,,,,18.06700182364324,,,,11774700,
2010-05-11,,,,,18.340152740478516,,,,18.66208089211293,,,,17.91091644542932,,,,17.988959577319633,,,,16953600,
2010-05-12,,,,,17.276813507080078,,,,17.76458353531875,,,,17.120727246899303,,,,17.4133903802595,,,,21366400,
2010-05-13,,,,,17.647520065307617,,,,17.891405083500707,,,,17.159750028921437,,,,17.208526288282044,,,,10053500,
2010-05-14,,,,,16.99390983581543,,,,17.45241304586482,,,,16.808556682520905,,,,17.325593642470803,,,,12073400,
2010-05-17,,,,,17.325592041015625,,,,17.393879548892325,,,,16.789043880693608,,,,16.906109508978695,,,,7510800,
2010-05-18,,,,,17.110979080200195,,,,17.647525542471925,,,,16.984157789389755,,,,17.452416723084603,,,,7304000,
2010-05-19,,,,,16.701251983642578,,,,17.12073278052526,,,,16.64271822163473,,,,17.12073278052526,,,,6915400,
2010-05-20,,,,,15.969593048095703,,,,16.525650634975324,,,,15.930570549025822,,,,16.39882937369338,,,,8753800,
2010-05-21,,,,,16.29151725769043,,,,16.42809224980571,,,,15.676926071782233,,,,15.725704183748201,,,,10463100,
2010-05-24,,,,,15.881797790527344,,,,16.301278583924574,,,,15.862286536686845,,,,16.193970409192993,,,,6894700,
2010-05-25,,,,,15.842772483825684,,,,15.881794984612382,,,,15.442801154238278,,,,15.550110240358823,,,,9440600,
2010-05-26,,,,,15.862284660339355,,,,16.40858667838225,,,,15.813506531508068,,,,15.940327805774054,,,,6246800,
2010-05-27,,,,,16.311031341552734,,,,16.330542591960985,,,,16.115924419555974,,,,16.1451894344731,,,,3832600,
2010-05-28,,,,,16.106168746948242,,,,16.262255028364358,,,,15.920815590005887,,,,16.223232527662706,,,,3976800,
2010-06-01,,,,,15.696438789367676,,,,16.213475660552294,,,,15.66717191944198,,,,15.833013794297809,,,,4917700,
2010-06-02,,,,,15.969593048095703,,,,16.047636185540295,,,,15.667174262389631,,,,15.803751148439046,,,,5212000,
2010-06-03,,,,,16.320789337158203,,,,16.379323096884292,,,,15.959840455658256,,,,16.135438013445484,,,,4381700,
2010-06-04,,,,,15.423290252685547,,,,16.14518881341672,,,,15.384268683717712,,,,15.930570649267416,,,,8270900,
2010-06-07,,,,,14.984295845031738,,,,15.637908727448442,,,,14.964785526494813,,,,15.423289641456954,,,,8390300,
2010-06-08,,,,,15.111116409301758,,,,15.16964922652784,,,,14.837965433057706,,,,15.140383283088582,,,,9869700,
2010-06-09,,,,,14.837965965270996,,,,15.296470103887117,,,,14.798944395836491,,,,15.208671340072582,,,,5147500,
2010-06-10,,,,,15.530599594116211,,,,15.559865538743923,,,,14.994052314087606,,,,15.12087264793783,,,,5223900,
2010-06-11,,,,,15.920818328857422,,,,15.96959646312577,,,,15.306227792292999,,,,15.325739046000338,,,,7047800,
2010-06-14,,,,,15.95983600616455,,,,16.164698526005022,,,,15.706195366818012,,,,16.06714414768789,,,,6737800,
2010-06-15,,,,,15.911062240600586,,,,16.22323484808308,,,,15.686688411559482,,,,16.135437930337204,,,,6392600,
2010-06-16,,,,,15.61839771270752,,,,15.901303382993206,,,,15.37451268008066,,,,15.852527120745888,,,,8181300,
2010-06-17,,,,,15.774484634399414,,,,15.891550273587471,,,,15.608642730955207,,,,15.66717462020163,,,,5267200,
2010-06-18,,,,,15.637908935546875,,,,15.784239582737511,,,,15.540354550521407,,,,15.764728333593391,,,,4864200,
2010-06-21,,,,,15.394023895263672,,,,15.911059934040946,,,,15.335492005019704,,,,15.72570863815251,,,,4565600,
2010-06-22,,,,,14.945274353027344,,,,15.452555662412975,,,,14.916008409900499,,,,15.36475690268488,,,,5334400,
2010-06-23,,,,,14.916007041931152,,,,15.101359238532323,,,,14.79894234981239,,,,14.95502860597074,,,,5233500,
2010-06-24,,,,,14.672123908996582,,,,14.964786141865511,,,,14.652613589657369,,,,14.876987378970073,,,,5411100,
2010-06-25,,,,,14.76967716217041,,,,14.837964670133388,,,,14.477014951782968,,,,14.691634030113427,,,,7173700,
2010-06-28,,,,,14.72089958190918,,,,14.857474594215576,,,,14.555057698096416,,,,14.847719900727617,,,,5391100,
2010-06-29,,,,,14.29166316986084,,,,14.642858227748835,,,,14.14533251597258,,,,14.496526643512968,,,,12869800,
2010-06-30,,,,,14.047778129577637,,,,14.43799475727833,,,,14.018512184863058,,,,14.262397228295638,,,,9358500,
2010-07-01,,,,,13.979491233825684,,,,14.145333145127402,,,,13.716095859042019,,,,13.989246859278172,,,,8927600,
2010-07-02,,,,,14.242886543273926,,,,14.369705943900074,,,,13.950224312592049,,,,14.057533394024784,,,,5770700,
2010-07-06,,,,,14.077047348022461,,,,14.428241534102952,,,,13.969737315625935,,,,14.398975584516517,,,,5367300,
2010-07-07,,,,,14.584325790405273,,,,14.584325790405273,,,,13.99900222915667,,,,14.067289745382098,,,,3845900,
2010-07-08,,,,,14.398974418640137,,,,14.69163668185107,,,,14.194110927427252,,,,14.603837909853022,,,,4982700,
2010-07-09,,,,,14.477014541625977,,,,14.574567988759599,,,,14.37946016414486,,,,14.457503293990756,,,,3065400,
2010-07-12,,,,,14.447748184204102,,,,14.603834439398216,,,,14.340438185997547,,,,14.418481313594604,,,,2911100,
2010-07-13,,,,,14.76967716217041,,,,14.837964670133388,,,,14.545302459745946,,,,14.564813707933952,,,,3951300,
2010-07-14,,,,,15.003808975219727,,,,15.072096494182754,,,,14.77943423665201,,,,14.828211434631745,,,,4127600,
2010-07-15,,,,,15.111116409301758,,,,15.150137977336623,,,,14.74041104779676,,,,14.994051705197164,,,,4981300,
2010-07-16,,,,,14.428236961364746,,,,15.120870417712576,,,,14.418481337811862,,,,15.111114794159691,,,,5501300,
2010-07-19,,,,,14.72089958190918,,,,14.740409899232596,,,,14.2428851781418,,,,14.2428851781418,,,,3883200,
2010-07-20,,,,,14.984295845031738,,,,14.994051469473977,,,,14.359950766289304,,,,14.447749525574347,,,,4980400,
2010-07-21,,,,,14.506281852722168,,,,15.023317869367606,,,,14.437994340244726,,,,15.023317869367606,,,,3924900,
2010-07-22,,,,,15.208671569824219,,,,15.325736279896184,,,,14.564815199254612,,,,14.623347089116786,,,,4735300,
2010-07-23,,,,,15.491576194763184,,,,15.501331818602704,,,,15.042827731967678,,,,15.101359614309812,,,,4524100,
2010-07-26,,,,,15.98910140991211,,,,15.998857034052948,,,,15.442799482890411,,,,15.472065424965407,,,,4327100,
2010-07-27,,,,,16.115924835205078,,,,16.184212352699927,,,,15.930571672936711,,,,16.018370441343027,,,,3739300,
2010-07-28,,,,,15.764729499816895,,,,16.106168942317048,,,,15.64766571768244,,,,15.911060157832598,,,,2763900,
2010-07-29,,,,,15.61839771270752,,,,15.979346519005997,,,,15.29646954406787,,,,15.813504622391926,,,,4110500,
2010-07-30,,,,,15.54035472869873,,,,15.676929752883204,,,,15.22818125124656,,,,15.491577535626744,,,,3533400,
2010-08-02,,,,,16.096412658691406,,,,16.14518892246997,,,,15.608642578125,,,,15.73546198036638,,,,5479700,
2010-08-03,,,,,15.784241676330566,,,,16.067147383663876,,,,15.598888506266784,,,,16.008615489163084,,,,8178300,
2010-08-04,,,,,16.95488739013672,,,,17.10121990466104,,,,16.272010385369164,,,,16.389074164154362,,,,17011000,
2010-08-05,,,,,16.80855369567871,,,,16.9939068160364,,,,16.632956198570884,,,,16.87684119773289,,,,3678700,
2010-08-06,,,,,16.652467727661133,,,,16.730510854289562,,,,16.07689897101587,,,,16.54515773078645,,,,6591400,
2010-08-09,,,,,16.730512619018555,,,,16.867089500545575,,,,16.65246948415816,,,,16.759779492351868,,,,3755400,
2010-08-10,,,,,16.30127716064453,,,,16.57442910847561,,,,16.13543709956669,,,,16.57442910847561,,,,4518900,
2010-08-11,,,,,15.686683654785156,,,,16.057388048585654,,,,15.608640526580054,,,,15.998856167605565,,,,7091300,
2010-08-12,,,,,15.374513626098633,,,,15.55986585294713,,,,15.286714860094957,,,,15.423290821694856,,,,3260500,
2010-08-13,,,,,15.286714553833008,,,,15.5403552215737,,,,15.286714553833008,,,,15.286714553833008,,,,3102900,
2010-08-16,,,,,15.657418251037598,,,,15.7842395091883,,,,15.10136067788714,,,,15.198915062458036,,,,5026500,
2010-08-17,,,,,15.754973411560059,,,,15.97934720463722,,,,15.628154007858468,,,,15.774484661574215,,,,3830600,
2010-08-18,,,,,15.930574417114258,,,,15.989106319235988,,,,15.452559851612941,,,,15.676933693659262,,,,4722600,
2010-08-19,,,,,15.676929473876953,,,,15.920814504548828,,,,15.462311316735946,,,,15.852526993671923,,,,4671900,
2010-08-20,,,,,15.403780937194824,,,,15.676931954267728,,,,15.218428693910852,,,,15.579378484772688,,,,4935200,
2010-08-23,,,,,15.081850051879883,,,,15.57937572842847,,,,15.052584109243949,,,,15.442799778881541,,,,3195100,
2010-08-24,,,,,14.662368774414062,,,,14.945275391899047,,,,14.652614079592087,,,,14.945275391899047,,,,5293100,
2010-08-25,,,,,14.925763130187988,,,,14.964784695442372,,,,14.311172779670821,,,,14.555057795097595,,,,6537000,
2010-08-26,,,,,14.89649772644043,,,,15.208670259741632,,,,14.876986477935338,,,,14.955029611260638,,,,5094300,
2010-08-27,,,,,15.169648170471191,,,,15.257446925024293,,,,14.71114408022027,,,,15.120870981236411,,,,4565100,
2010-08-30,,,,,14.906251907348633,,,,15.296468490893416,,,,14.896497213779327,,,,15.081849416461159,,,,3574700,
2010-08-31,,,,,14.857473373413086,,,,14.964783366090705,,,,14.477013378566745,,,,14.477013378566745,,,,10499200,
2010-09-01,,,,,15.715951919555664,,,,15.72570754403345,,,,15.101360602320966,,,,15.101360602320966,,,,6926700,
2010-09-02,,,,,15.95983600616455,,,,16.008612264975614,,,,15.51108661018375,,,,15.598885364599667,,,,3653900,
2010-09-03,,,,,16.057390213012695,,,,16.457363392259328,,,,15.998858324142905,,,,16.184211476374973,,,,3793500,
2010-09-07,,,,,15.667173385620117,,,,16.076900299448802,,,,15.637908373650609,,,,15.911058409073023,,,,2899200,
2010-09-08,,,,,15.85252857208252,,,,15.940327340721986,,,,15.501334427872308,,,,15.754974177961413,,,,4000900,
2010-09-09,,,,,15.881797790527344,,,,16.125682881446828,,,,15.784243382020433,,,,16.106171627606333,,,,2034500,
2010-09-10,,,,,15.842772483825684,,,,16.13543565764017,,,,15.793996218537561,,,,15.94032687509718,,,,2478500,
2010-09-13,,,,,16.125680923461914,,,,16.184212817180867,,,,15.93057213013826,,,,15.989104023857216,,,,3104500,
2010-09-14,,,,,16.30127716064453,,,,16.369566543123863,,,,16.047638325645824,,,,16.06714771708736,,,,4063400,
2010-09-15,,,,,16.232982635498047,,,,16.311025749680457,,,,16.0671407852736,,,,16.174450765034894,,,,2523000,
2010-09-16,,,,,15.979344367980957,,,,16.320783739835463,,,,15.774481861285183,,,,16.252496237603538,,,,3073400,
2010-09-17,,,,,15.862284660339355,,,,16.096414096643453,,,,15.793997140670912,,,,16.096414096643453,,,,4078600,
2010-09-20,,,,,15.950078010559082,,,,16.106164248379176,,,,15.833012401846648,,,,15.9012998983061,,,,5008700,
2010-09-21,,,,,15.891550064086914,,,,16.03788071562148,,,,15.77448442644215,,,,15.911059453115053,,,,3114600,
2010-09-22,,,,,15.754973411560059,,,,16.03788095467969,,,,15.71595277222696,,,,15.881794675956863,,,,3346500,
2010-09-23,,,,,15.764729499816895,,,,15.911060157832598,,,,15.520844449558966,,,,15.559866020386329,,,,4170000,
2010-09-24,,,,,16.057390213012695,,,,16.184211476374973,,,,15.891550171330822,,,,15.920815185418117,,,,3376100,
2010-09-27,,,,,16.164701461791992,,,,16.28176710917268,,,,15.998859546741635,,,,16.008615172414636,,,,2610100,
2010-09-28,,,,,16.14518928527832,,,,16.25249930083682,,,,15.81350547418408,,,,15.891550475095887,,,,4340000,
2010-09-29,,,,,15.833017349243164,,,,16.16470117342691,,,,15.72570919014511,,,,16.07690240463149,,,,3017400,
2010-09-30,,,,,16.04763412475586,,,,16.340295387416692,,,,15.84276975233733,,,,16.018367254211803,,,,6043200,
2010-10-01,,,,,16.03787612915039,,,,16.369559836812105,,,,16.018364885006843,,,,16.193962360909474,,,,3364400,
2010-10-04,,,,,16.545154571533203,,,,16.779285767406673,,,,15.97934154634385,,,,15.989097167896457,,,,7112200,
2010-10-05,,,,,17.38412857055664,,,,17.618258029000692,,,,16.691495821913268,,,,16.691495821913268,,,,10597800,
2010-10-06,,,,,16.984153747558594,,,,17.40363630692738,,,,16.857334347623805,,,,17.335348794601327,,,,5951000,
2010-10-07,,,,,17.149993896484375,,,,17.247548273008533,,,,16.8085545089973,,,,17.120727025318637,,,,5170500,
2010-10-08,,,,,17.21828269958496,,,,17.315837083461794,,,,16.984153294697624,,,,17.149995189079707,,,,3396100,
2010-10-11,,,,,17.228038787841797,,,,17.491435073191663,,,,16.906110614868123,,,,17.21828316312197,,,,3843300,
2010-10-12,,,,,16.20372200012207,,,,17.32559276677923,,,,16.05738949346213,,,,17.169506496324065,,,,18523200,
2010-10-13,,,,,16.350048065185547,,,,16.447602422061355,,,,15.95983249837692,,,,16.28176057358086,,,,9328700,
2010-10-14,,,,,16.115924835205078,,,,16.564672441997097,,,,16.047637317710233,,,,16.31103176223388,,,,5695800,
2010-10-15,,,,,15.569620132446289,,,,16.252498020729078,,,,15.384267921617871,,,,16.252498020729078,,,,11433700,
2010-10-18,,,,,15.384269714355469,,,,15.608643518365094,,,,15.306225640843802,,,,15.48182317813666,,,,6283600,
2010-10-19,,,,,15.198915481567383,,,,15.345246132111228,,,,15.052584831023538,,,,15.218426731158608,,,,5806800,
2010-10-20,,,,,15.023316383361816,,,,15.335489831696828,,,,14.92576293666446,,,,15.198913889903542,,,,7554600,
2010-10-21,,,,,15.18916130065918,,,,15.41353604054949,,,,14.99405343793783,,,,15.042830636205085,,,,4976800,
2010-10-22,,,,,15.228180885314941,,,,15.296469326113789,,,,15.081850239962867,,,,15.18915931786455,,,,2607800,
2010-10-25,,,,,15.237937927246094,,,,15.41353546228127,,,,15.208671981522778,,,,15.286715123683381,,,,3850200,
2010-10-26,,,,,15.423290252685547,,,,15.491577765792362,,,,15.08185082645629,,,,15.140383645081839,,,,3710300,
2010-10-27,,,,,15.403780937194824,,,,15.423292189302456,,,,15.169651493989477,,,,15.374514989381082,,,,3946800,
2010-10-28,,,,,15.24769401550293,,,,15.49157907474575,,,,15.150139619666733,,,,15.462313128133959,,,,4011400,
2010-10-29,,,,,15.442798614501953,,,,15.511086118952802,,,,15.179403289943345,,,,15.218424853964898,,,,4095500,
2010-11-01,,,,,15.413536071777344,,,,15.559866736527905,,,,15.306226049302435,,,,15.43304639291517,,,,3982000,
2010-11-02,,,,,15.803750991821289,,,,15.833016005138509,,,,15.452555946453435,,,,15.530599083124608,,,,10297000,
2010-11-03,,,,,15.120871543884277,,,,15.696440351507091,,,,14.876986518982918,,,,15.608641593686995,,,,17193400,
2010-11-04,,,,,15.462311744689941,,,,15.462311744689941,,,,14.964786045065766,,,,15.325735788808524,,,,9435000,
2010-11-05,,,,,15.940321922302246,,,,15.989098172435169,,,,15.218422628305891,,,,15.481817914343551,,,,8193400,
2010-11-08,,,,,16.125680923461914,,,,16.164701565709432,,,,15.725709571774242,,,,15.911060878666826,,,,6150300,
2010-11-09,,,,,15.940321922302246,,,,16.26225001098568,,,,15.920810677971208,,,,16.21347376085276,,,,6142700,
2010-11-10,,,,,15.784241676330566,,,,15.989104237431027,,,,15.647666635596925,,,,15.950083594662292,,,,6168600,
2010-11-11,,,,,15.608642578125,,,,15.725708216166822,,,,15.462311926094117,,,,15.696441341482569,,,,5326300,
2010-11-12,,,,,15.442798614501953,,,,15.608640494180419,,,,15.247690794394194,,,,15.45255423809421,,,,5551200,
2010-11-15,,,,,15.296470642089844,,,,15.54035569222343,,,,15.228182195416048,,,,15.530600066934655,,,,4173800,
2010-11-16,,,,,15.01356315612793,,,,15.325735704601557,,,,14.945274713388638,,,,15.13062786180554,,,,5854400,
2010-11-17,,,,,15.042829513549805,,,,15.120872652813938,,,,14.916009179658685,,,,15.003807943917737,,,,2780500,
2010-11-18,,,,,15.159893035888672,,,,15.306223677968797,,,,15.140382717773505,,,,15.18915897823519,,,,2762200,
2010-11-19,,,,,14.974541664123535,,,,15.189159827122564,,,,14.935520095364842,,,,15.111116689605174,,,,3352700,
2010-11-22,,,,,15.033071517944336,,,,15.150136208380252,,,,14.955028390987058,,,,15.013561201378746,,,,4593300,
2010-11-23,,,,,14.486772537231445,,,,14.906254196244186,,,,14.467261286401824,,,,14.906254196244186,,,,6757100,
